	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC_Os01g58000.MSUR7	2270.95223142705	-1.66813473550563	0.238566499561325	-6.99232599117225	2.70365748009636e-12	3.65946477210756e-10
LOC_Os01g58020.MSUR7	6348.74690070318	-1.55040562222461	0.264892016825767	-5.85297224432547	4.828647345987e-09	4.28904600507296e-07
LOC_Os01g58039.MSUR7	17436.2019591963	2.39940224042843	0.237791378752748	10.0903668291662	6.0941351735442e-24	2.06213926396215e-21
LOC_Os01g60830.MSUR7	698.497162207233	-1.18489964588434	0.314260677814759	-3.77043559545424	0.000162962855698345	0.00548821825873194
LOC_Os01g62290.MSUR7	3771.41183633289	4.47100014257374	0.316847482623781	14.1108905317784	3.25442150406209e-45	2.10235629162411e-42
LOC_Os01g62460.MSUR7	582.870009296322	-1.10951188605136	0.330603447637511	-3.35602031370187	0.000790727605583433	0.0213646781949653
LOC_Os01g62840.MSUR7	290.567017957735	-0.934504036659522	0.299516548598674	-3.12004141684898	0.00180825613208564	0.0420519025454747
LOC_Os01g63250.MSUR7	36.3926814175826	3.03447940665704	0.670983809556207	4.52243312497222	6.11328043936894e-06	0.00030272453520666
LOC_Os01g64730.MSUR7	69.760293737456	1.70827000267917	0.42036266671567	4.06380047026068	4.82801017420551e-05	0.00185447785394077
LOC_Os01g64870.MSUR7	251.022263061592	1.31820926739561	0.30196810064541	4.36539245230918	1.26894724474416e-05	0.000568904676413374
LOC_Os01g64960.MSUR7	1668.38111395414	-0.975092277565272	0.243506872282498	-4.00437272437241	6.21822582705297e-05	0.00231951247910963
LOC_Os01g65520.MSUR7	203.855541312922	2.21090993272545	0.334690693383282	6.60583032762598	3.95295425538705e-11	4.60486769488202e-09
LOC_Os01g66000.MSUR7	114.105443005738	-1.11506538768726	0.364227556571055	-3.0614525660409	0.00220265888914199	0.0485336250116061
LOC_Os01g67054.MSUR7	776.509754465893	1.75566240126455	0.24612828747501	7.13311915211211	9.81195462924058e-13	1.39447499190767e-10
LOC_Os01g67330.MSUR7	66.383344856924	1.83324357039345	0.441878734081838	4.1487481270233	3.34298374558834e-05	0.00135357507100574
LOC_Os01g67420.MSUR7	163.622310424944	2.65033386487608	0.360170951109447	7.35854420439005	1.85926689976013e-13	2.81105331695649e-11
LOC_Os01g67580.MSUR7	27.8339773992093	1.9453145745671	0.607705051748843	3.20108343507908	0.00136911881217884	0.0334903899461027
LOC_Os01g67590.MSUR7	83.490918212562	1.30209637521091	0.39260587466916	3.31654837388298	0.000911368085413344	0.0241648567721911
LOC_Os01g68020.MSUR7	87.3411409494884	-1.47879677842507	0.460002057850738	-3.21476122375285	0.00130553068562446	0.0321563294698351
LOC_Os01g68950.MSUR7	413.087865030181	1.13728937644221	0.279640217619088	4.0669735781402	4.7627640719144e-05	0.00183437406477093
LOC_Os01g68960.MSUR7	46.8242728496109	5.60777956611725	0.762333558255988	7.35607071915649	1.89402699493741e-13	2.83346438442636e-11
LOC_Os01g70820.MSUR7	158.704878840821	1.20553498689552	0.328064147403979	3.67469288075243	0.00023813568936975	0.00774458676732925
LOC_Os01g71300.MSUR7	153.880541111702	1.59584662808637	0.325969058326059	4.89569972156708	9.79565469463683e-07	5.93252332255388e-05
LOC_Os01g72009.MSUR7	148.242050406045	1.46257551405938	0.404078154179597	3.61953621825674	0.000295131502448406	0.00919826515964198
LOC_Os01g74030.MSUR7	11.2414444313773	3.19412816387194	1.00030057401766	3.19316838042277	0.00140720865147307	0.034304029767985
LOC_Os01g74190.MSUR7	95.7089180193542	-1.633720236482	0.394330854772177	-4.14301903264931	3.42763486995308e-05	0.001376088891858
LOC_Os01g74480.MSUR7	31.9310818990407	1.94298215931865	0.605759157525321	3.20751594950082	0.00133886636280782	0.0329203611560982
LOC_Os01g74580.MSUR7	77.8739819987653	2.52971623152555	0.422755188222495	5.98387980088883	2.17884130605776e-09	2.10650970351652e-07
LOC_Os02g01030.MSUR7	255.957126898439	1.09171800971282	0.321230846871639	3.39854662260707	0.000677449153248818	0.0188413059999456
LOC_Os02g01280.MSUR7	262.383572603944	1.5826483912839	0.320444407737678	4.93891718210133	7.85575646543328e-07	4.8753716544427e-05
LOC_Os02g01540.MSUR7	20.8799261474383	3.4627541938948	0.772138601891019	4.4846277409448	7.30413384012162e-06	0.000354287884422554
LOC_Os02g02400.MSUR7	228.351281870397	-1.15957350424878	0.378310705115475	-3.06513532017243	0.00217571531990111	0.0481109061439713
LOC_Os02g02410.MSUR7	2386.84799404852	4.20068507276631	0.264727167205053	15.8679787840306	1.05586728993947e-56	1.00039906164132e-53
LOC_Os02g02524.MSUR7	90.2732468349125	2.20838576254973	0.488973908387477	4.51636728395687	6.29095136045147e-06	0.00031044097477339
LOC_Os02g03280.MSUR7	782.092221778314	4.4659324621539	0.26695348458452	16.729253297085	8.0237904954775e-63	1.03667373201569e-59
LOC_Os02g03320.MSUR7	15.8505435097857	4.22468710943268	0.968440575948695	4.36236070064922	1.28666508743202e-05	0.000575034095049806
LOC_Os02g04160.MSUR7	32.2721641858469	1.74761697007831	0.572402901102789	3.05312388653404	0.00226472420568399	0.0498239325250477
LOC_Os02g04650.MSUR7	271.978672340366	3.04978484127659	0.307520733119511	9.91733080998917	3.49990457798831e-23	1.13046917869023e-20
LOC_Os02g06480.MSUR7	248.529743509228	-1.50178478980359	0.383798547070592	-3.91295069058031	9.11751575226377e-05	0.003247572277473
LOC_Os02g06720.MSUR7	198.684486605405	1.25951039709316	0.310740899251723	4.05324950827559	5.05110800317006e-05	0.00192456694211938
LOC_Os02g06725.MSUR7	91.7559565114812	1.21123490471242	0.387713724318853	3.12404443985147	0.00178383512837931	0.0416971461258665
LOC_Os02g06830.MSUR7	22.0952768314098	4.49532295113036	0.875450121771484	5.13487043903086	2.82338457732228e-07	1.86632286571647e-05
LOC_Os02g07260.MSUR7	574.790503561795	0.903876418347456	0.291226772147124	3.10368587229621	0.00191126138607471	0.0440240629155492
LOC_Os02g08490.MSUR7	1293.71211120699	4.15562830563612	0.274314100796638	15.1491603733375	7.67407286836462e-52	6.05910686695544e-49
LOC_Os02g09060.MSUR7	149.784722046854	1.14032294939067	0.327226310119326	3.48481437502639	0.000492478560491176	0.0141969681576077
LOC_Os02g10310.MSUR7	589.395752894847	0.80719902495336	0.258469217460213	3.12299868001735	0.00179018550799325	0.0417083876059017
LOC_Os02g12350.MSUR7	13.2197042045622	3.28852075271252	0.975799675025169	3.37007772894339	0.000751469831633658	0.0206175468092231
LOC_Os02g12360.MSUR7	122.2586893955	1.38642969467052	0.345937751985625	4.0077432622275	6.13017068387056e-05	0.00229268383576759
LOC_Os02g12480.MSUR7	471.821959836063	-1.30182173662055	0.322316187391883	-4.03895859886724	5.36890395988224e-05	0.00204018350475525
LOC_Os02g13360.MSUR7	53.5350191706239	1.60947815452706	0.472714709339991	3.40475581302352	0.000662232416500299	0.018454210006475
LOC_Os02g13640.MSUR7	76.3155648764948	1.29824396976777	0.40300417337026	3.22141569629604	0.00127558983731546	0.0316381898218626
LOC_Os02g15930.MSUR7	4607.24800352448	8.57481443075207	0.345996467553917	24.7829536855484	1.36891967814842e-135	6.48502882194844e-132
LOC_Os02g16040.MSUR7	133.565730305787	1.29484627513255	0.348770460408221	3.71260305020381	0.000205138492808306	0.00673309066926477
LOC_Os02g17500.MSUR7	688.004986625373	1.40771910148947	0.264134899502063	5.32954601661214	9.84585719940972e-08	7.32614254020999e-06
LOC_Os02g18450.MSUR7	1280.351605232	-1.14802626743327	0.326256826148624	-3.51878083589978	0.000433534692286841	0.0128362396807929
LOC_Os02g20930.MSUR7	130.819684936955	1.62611131887263	0.373015204559844	4.35937007123189	1.30437370239374e-05	0.00057930497057562
LOC_Os02g24604.MSUR7	42.5345612251689	-1.80270512302617	0.548548912539545	-3.28631610020048	0.00101507030209828	0.0264700534558179
LOC_Os02g24632.MSUR7	577.918001695981	-3.45501130313885	0.281654129328233	-12.2668583321655	1.36445532941092e-34	6.05988723174626e-32
LOC_Os02g27030.MSUR7	299.659195687376	-1.06121540950508	0.283855596777805	-3.73857490058854	0.000185066357372339	0.00615963248472056
LOC_Os02g28830.MSUR7	204.960210005965	1.79131105309626	0.344636269902619	5.19768581990055	2.01784793968379e-07	1.4057673979797e-05
LOC_Os02g28980.MSUR7	669.486916233005	2.2334868410221	0.27126106829087	8.23371689529421	1.81492318209327e-16	3.18440595850735e-14
LOC_Os02g32110.MSUR7	133.183686030165	1.71642295382126	0.348548869547486	4.92448291698565	8.45837173137098e-07	5.18148185544157e-05
LOC_Os02g33230.MSUR7	179.946598524338	1.53643919202024	0.333577216037399	4.60594764316273	4.10591696129405e-06	0.000212101849132946
LOC_Os02g37690.MSUR7	130.728052307937	-1.32271076320259	0.364440953804937	-3.62942405180553	0.000284054287292204	0.00901111502454644
LOC_Os02g37700.MSUR7	165.95463289309	-1.03801739932419	0.332823066769905	-3.11882649660765	0.00181572847645429	0.0420519025454747
LOC_Os02g38392.MSUR7	42.9171546641194	1.62759088713082	0.508605231045809	3.20010646328612	0.00137376832656551	0.0335463839469914
LOC_Os02g38710.MSUR7	16.472607576262	2.68735662097343	0.805392832715686	3.33670292534389	0.000847785136893427	0.0226479743712958
LOC_Os02g38840.MSUR7	20.1916500168724	2.3860181555435	0.772572512274402	3.08840674193704	0.00201232841374319	0.0456127773781789
LOC_Os02g39160.MSUR7	2873.46443684483	0.985941840584932	0.26638157868923	3.70123882228045	0.000214549421052669	0.00699352378899205
LOC_Os02g39870.MSUR7	294.653606335084	1.68174302715023	0.283386509048351	5.93444985365658	2.94832424567169e-09	2.73062033168954e-07
LOC_Os02g39930.MSUR7	69.0195963605586	1.63548175878642	0.419757260000288	3.89625603803802	9.76911145833892e-05	0.00346230952732949
LOC_Os02g40260.MSUR7	49.4421055740262	-3.30737929577659	0.621084433206255	-5.32516855832748	1.00859466762551e-07	7.4270193866807e-06
LOC_Os02g40900.MSUR7	202.851712338659	3.129351232618	0.350108152368184	8.93824154465014	3.95412031046071e-19	8.78061841441682e-17
